evt,year,month,day,hour,minute,second,evlat,evlon,evdep,evmag,time_shift,half_duration,m_rr,m_tt,m_pp,m_rt,m_rp,m_tp
C202103072356A,2021,3,7,23,56,56,-29.58,-176.72,14.7,5.78,0,1.9,3.85e+17,1.2899999999999998e+17,-5.14e+17,-1.69e+17,3.37e+17,3.5399999999999996e+16
C202103081256A,2021,3,8,12,56,34,-4.54,100.83,24.4,5.09,0,0.9,4.13e+16,-1.88e+16,-2.2499999999999996e+16,2.4e+16,-2.66e+16,1.98e+16
C202103102012A,2021,3,10,20,12,38,-20.05,-177.65,511.2,5.93,0,2.3,-6.6e+17,1.0599999999999999e+18,-4.03e+17,-1.33e+17,-3.49e+17,1.1499999999999998e+17
C202103120003A,2021,3,12,0,3,20,-25.16,178.45,568.5,5.84,0,2.0,-2.94e+17,1.75e+17,1.18e+17,-1.21e+17,6.12e+17,-2.52e+17
C202103120116A,2021,3,12,1,16,16,-4.72,138.65,12.1,5.53,0,1.4,2.26e+17,-2.24e+17,-2700000000000000.0,7.419999999999998e+16,-3100000000000000.0,7.86e+16
C202103120854A,2021,3,12,8,54,12,-22.35,174.24,19.5,5.99,0,2.4,6.589999999999999e+17,-1.0399999999999999e+18,3.79e+17,5.35e+17,-5.21e+17,2.91e+17
C202103121257A,2021,3,12,12,57,51,39.77,21.96,12.0,5.55,0,1.5,-2.6499999999999997e+17,2.27e+17,3.86e+16,1.4799999999999998e+16,-7.769999999999998e+16,-7.52e+16
C202103131404A,2021,3,13,14,5,1,-29.6,-177.4,50.6,5.91,0,2.2,8.34e+17,-8000000000000000.0,-8.26e+17,8.999999999999998e+16,3.8999999999999994e+17,-1.68e+17
C202103132121A,2021,3,13,21,21,57,-28.14,-176.31,16.8,6.03,0,2.4,9.41e+17,8.5e+16,-1.0299999999999999e+18,2.54e+17,9.339999999999999e+17,-3.5e+16
C202103141205A,2021,3,14,12,5,13,-59.79,-29.69,12.5,5.99,0,2.4,-4.9e+16,-1.0299999999999999e+18,1.08e+18,-5.6e+16,1.12e+17,5.82e+17
C202103141335A,2021,3,14,13,35,32,-59.7,-29.77,20.2,5.54,0,1.4,-5400000000000000.0,-1.61e+17,1.6599999999999997e+17,-8600000000000000.0,4.96e+16,1.97e+17
C202103161838A,2021,3,16,18,38,22,54.73,163.42,19.4,6.58,0,4.8,2.4e+17,-5.82e+18,5.59e+18,2.49e+18,2.91e+18,6.489999999999999e+18
C202103161951A,2021,3,16,19,51,27,54.69,163.39,12.0,5.57,0,1.5,-2.53e+16,-1.65e+17,1.9e+17,1.91e+17,8.15e+16,9.5e+16
C202103170004A,2021,3,17,0,4,58,-1.89,69.11,15.1,5.62,0,1.6,-3.46e+16,2.96e+17,-2.61e+17,1.63e+17,1.2999999999999998e+16,1.2199999999999998e+17
C202103170012A,2021,3,17,0,12,50,-41.4,-86.16,15.2,5.68,0,1.7,-2.26e+16,8.649999999999998e+16,-6.389999999999999e+16,6.089999999999999e+16,-8.32e+16,-3.98e+17
C202103180004A,2021,3,18,0,4,6,36.84,5.28,12.0,6.0,0,2.4,8.94e+17,-1.12e+18,2.21e+17,-7.02e+17,1.89e+17,1.09e+17
C202103182339A,2021,3,18,23,39,42,-9.62,155.52,12.0,5.47,0,1.3,-1.98e+17,1.8699999999999997e+17,1.1e+16,-4.48e+16,2.28e+16,-7500000000000000.0
C202103190611A,2021,3,19,6,11,27,31.85,92.92,19.4,5.8,0,1.9,-3.98e+17,-1.16e+17,5.14e+17,1.85e+17,5.83e+16,4.41e+17
C202103191852A,2021,3,19,18,52,43,-35.44,178.84,174.3,5.59,0,1.5,1.98e+17,-8100000000000000.0,-1.89e+17,1.16e+17,1.91e+17,-5.61e+16
C202103200149A,2021,3,20,1,49,18,47.28,-27.28,12.0,5.83,0,2.0,-6.83e+17,-3.89e+16,7.22e+17,6.71e+16,5.96e+16,-5.049999999999999e+16
C202103200306A,2021,3,20,3,6,33,16.6,-98.87,31.0,5.76,0,1.8,8.759999999999998e+16,-5.18e+17,4.31e+17,2.49e+16,2.61e+17,-2.93e+16
C202103200509A,2021,3,20,5,9,34,-24.75,-175.49,19.7,5.59,0,1.5,2.28e+17,-1.06e+16,-2.17e+17,9.72e+16,1.86e+17,-3.3399999999999996e+16
C202103200519A,2021,3,20,5,19,31,-59.58,150.11,13.9,6.02,0,2.5,-5.9e+16,8.4e+17,-7.81e+17,-2.8299999999999997e+17,-9.8e+16,-1.0599999999999999e+18
C202103200909A,2021,3,20,9,9,45,38.39,141.79,52.3,7.07,0,8.4,3.2799999999999996e+19,-1.68e+18,-3.11e+19,1.49e+19,3.4999999999999996e+19,-9.65e+18
C202103201542A,2021,3,20,15,42,39,-23.24,171.61,12.0,5.49,0,1.4,-1.91e+17,1.62e+17,2.84e+16,-1e+17,7600000000000000.0,6.859999999999999e+16
B202103250357A,2021,3,25,3,57,21,-25.95,178.39,594.3,5.48,0,1.3,-1.4e+17,3.27e+16,1.07e+17,-7.34e+16,-1.14e+17,-1.02e+17
C202103260451A,2021,3,26,4,51,39,16.76,-60.57,28.8,5.89,0,2.2,5.35e+17,-4.8e+16,-4.8799999999999994e+17,-2.41e+17,6.44e+17,1.7399999999999997e+17
C202103262103A,2021,3,26,21,3,28,-62.61,-161.79,12.0,5.8,0,1.9,-7.53e+16,6.43e+17,-5.6699999999999994e+17,-2.68e+16,3.72e+16,1.3099999999999998e+17
C202103262112A,2021,3,26,21,12,13,-62.54,-161.89,12.0,5.51,0,1.4,-5.109999999999999e+16,2.4e+17,-1.89e+17,3.3999999999999996e+16,5.06e+16,4.98e+16
C202103262202A,2021,3,26,22,2,16,26.05,125.1,157.0,5.98,0,2.4,-9.699999999999998e+16,-1.86e+17,2.8299999999999997e+17,-2.71e+17,-1.07e+18,-3.44e+17
C202103271347A,2021,3,27,13,47,55,42.42,16.06,12.0,5.47,0,1.3,1.91e+17,-1.2199999999999998e+17,-6.899999999999999e+16,2.58e+16,6.209999999999999e+16,8.999999999999998e+16
C202103280026A,2021,3,28,0,26,55,33.64,140.46,49.3,5.75,0,1.8,3.7399999999999994e+17,-5.23e+17,1.49e+17,9.27e+16,2.0899999999999997e+17,-6.66e+16
C202103282301A,2021,3,28,23,1,46,43.76,-28.73,12.0,5.78,0,1.9,-5.46e+17,1.2999999999999998e+17,4.15e+17,1.16e+17,-2.3199999999999996e+16,2.94e+17
C202103290635A,2021,3,29,6,35,9,13.84,-58.33,17.2,5.26,0,1.0,-1.92e+16,-7.65e+16,9.57e+16,2.68e+16,-2.28e+16,1.96e+16
C202103291727A,2021,3,29,17,27,23,34.32,87.7,16.4,5.72,0,1.8,-3.68e+17,-1.41e+17,5.09e+17,-3.85e+16,1.16e+17,1.92e+17
C202103302135A,2021,3,30,21,35,48,-35.32,-106.13,14.0,5.46,0,1.3,-1.5e+16,-4.77e+16,6.269999999999999e+16,1.6699999999999998e+16,-2.09e+16,-1.82e+17
C202104010956A,2021,4,1,9,56,37,-29.86,-177.21,35.3,6.44,0,4.1,4.5099999999999995e+18,-3.9e+16,-4.4699999999999995e+18,6.29e+17,3.34e+18,-1.2999999999999997e+18
C202104011511A,2021,4,1,15,11,18,-21.75,-179.4,606.3,5.97,0,2.4,-4.12e+17,-1.28e+17,5.4e+17,-3.71e+17,-9.54e+17,-1.3699999999999998e+17
C202104012210A,2021,4,1,22,10,11,-30.02,-177.13,28.9,5.68,0,1.7,3.07e+17,-2.16e+16,-2.8599999999999997e+17,7.74e+16,2.6499999999999997e+17,-8.6e+16
C202104030116A,2021,4,3,1,16,39,-58.02,-7.61,13.5,6.63,0,5.0,-5.7e+17,-6e+18,6.569999999999999e+18,2.2e+17,-9.9e+17,8.859999999999999e+18
C202104031842A,2021,4,3,18,42,1,-5.03,128.13,336.5,5.93,0,2.3,2.5799999999999997e+17,-1.3599999999999998e+17,-1.2299999999999998e+17,-1.57e+17,9.35e+17,-2.75e+17
C202104032026A,2021,4,3,20,26,0,-8.92,67.47,22.2,5.55,0,1.5,-2.05e+16,-2.5499999999999997e+17,2.75e+17,-3.2499999999999996e+16,3.5999999999999996e+16,2.28e+16
C202104050142A,2021,4,5,1,42,43,-21.89,170.72,109.4,5.47,0,1.3,-7.73e+16,5.659999999999999e+16,2.07e+16,-2499999999999999.5,1.3799999999999998e+17,1.32e+17
C202104050737A,2021,4,5,7,37,50,-37.6,179.7,28.5,6.13,0,2.8,-1.4299999999999997e+18,2.11e+17,1.22e+18,7.05e+17,4.2e+16,1.33e+18
C202104060816A,2021,4,6,8,16,15,-29.34,-176.62,18.5,5.83,0,2.0,5.03e+17,-1.79e+16,-4.85e+17,1.46e+17,4.4e+17,-1.56e+17
C202104070513A,2021,4,7,5,13,15,-3.65,153.92,429.5,5.67,0,1.7,-1.65e+17,2.28e+17,-6.23e+16,3.14e+17,-1.0799999999999998e+17,8.11e+16
C202104070953A,2021,4,7,9,53,28,-28.81,-176.2,12.0,6.11,0,2.8,1.23e+18,6e+16,-1.2899999999999997e+18,9.2e+16,1.33e+18,-1.16e+17
C202104071042A,2021,4,7,10,42,5,-28.79,-176.26,17.1,5.54,0,1.3,1.7e+17,-1.65e+16,-1.53e+17,7.949999999999998e+16,1.72e+17,-4.18e+16
C202104071848A,2021,4,7,18,48,0,-28.77,-176.39,17.2,5.75,0,1.8,4.01e+17,7000000000000000.0,-4.08e+17,1.41e+17,2.8999999999999994e+17,-7.56e+16
C202104081025A,2021,4,8,10,25,20,-35.02,-108.22,16.5,5.43,0,1.3,-2.8e+16,-4.43e+16,7.23e+16,5799999999999999.0,-5.749999999999999e+16,-1.5899999999999997e+17
C202104081710A,2021,4,8,17,10,18,63.24,-148.72,92.4,5.54,0,1.4,-1.7299999999999997e+17,2.19e+17,-4.55e+16,1.41e+17,-6.05e+16,5.839999999999999e+16
C202104100700A,2021,4,10,7,0,17,-8.85,112.51,85.3,6.01,0,2.5,2.2999999999999997e+17,4.14e+17,-6.449999999999999e+17,-1.01e+18,5.1099999999999994e+17,2.92e+17
C202104100714A,2021,4,10,7,14,2,-62.37,-58.31,12.0,5.59,0,1.5,-6.12e+16,-6.209999999999999e+16,1.2299999999999998e+17,5.429999999999999e+16,-7.64e+16,2.7e+17
C202104100930A,2021,4,10,9,30,44,4.17,124.53,313.2,6.07,0,2.6,-8.95e+17,-3.24e+17,1.22e+18,-9.249999999999999e+17,-5.98e+17,3.5299999999999994e+17
C202104101138A,2021,4,10,11,38,32,-3.36,145.67,12.0,6.05,0,2.6,-3.999999999999999e+16,5.7e+16,-1.6999999999999998e+16,1.54e+17,-7.1e+16,1.51e+18
C202104140433A,2021,4,14,4,33,29,1.71,-100.91,12.0,5.74,0,1.8,-4.58e+17,2.41e+17,2.17e+17,1.97e+17,-2.09e+16,2.5299999999999997e+17
C202104141055A,2021,4,14,10,55,15,0.19,96.54,12.7,5.52,0,1.4,-1.85e+17,4.51e+16,1.4e+17,7.87e+16,5.57e+16,-1.49e+17
C202104162055A,2021,4,16,20,55,9,3.78,126.75,24.1,5.61,0,1.5,2.11e+16,1.77e+17,-1.98e+17,1.05e+17,2.57e+17,3.2e+16
C202104180029A,2021,4,18,0,29,25,38.28,141.88,48.5,5.7,0,1.7,3.15e+17,-1.5e+16,-3e+17,1.28e+17,2.7599999999999997e+17,-1.03e+17
C202104180641A,2021,4,18,6,41,49,29.61,50.6,12.0,5.92,0,2.2,6.24e+17,-4.51e+17,-1.7399999999999997e+17,4.3899999999999994e+17,-4.12e+17,4.98e+17
C202104181414A,2021,4,18,14,14,36,23.84,121.42,22.0,5.93,0,2.2,7.41e+17,-3.96e+17,-3.44e+17,3.56e+17,-3.12e+17,-5.73e+17
C202104190410A,2021,4,19,4,10,6,1.61,-85.32,15.1,5.33,0,1.1,1500000000000000.0,2.23e+16,-2.3799999999999996e+16,2.15e+16,6899999999999999.0,1.1899999999999998e+17
C202104190707A,2021,4,19,7,7,37,-7.83,127.85,88.0,5.43,0,1.3,1.39e+17,-1.47e+17,7600000000000000.0,9.349999999999998e+16,-2.8899999999999996e+16,-3.4199999999999996e+16
C202104192358A,2021,4,19,23,58,22,0.2,96.55,12.8,6.02,0,2.5,-1.0399999999999999e+18,1.3699999999999998e+17,9.03e+17,4.43e+17,-4000000000000000.0,-8.269999999999999e+17
C202104220017A,2021,4,22,0,17,14,-34.03,-72.43,19.3,5.52,0,1.4,1.4399999999999998e+17,5200000000000000.0,-1.49e+17,3000000000000000.0,-1.86e+17,-4499999999999999.5
C202104240023A,2021,4,24,0,23,38,-18.91,-176.13,315.4,6.53,0,4.5,1.52e+18,-2.96e+18,1.45e+18,-5.87e+18,-3.74e+18,-4.869999999999999e+18
C202104241800A,2021,4,24,18,0,32,13.82,57.01,12.0,5.55,0,1.4,-2.1599999999999997e+17,2.0099999999999997e+17,1.5099999999999998e+16,1.3599999999999998e+17,5.169999999999999e+16,-7.309999999999998e+16
C202104252228A,2021,4,25,22,28,0,-21.7,-176.87,247.9,6.5,0,4.4,3.8799999999999994e+17,-3.1099999999999995e+18,2.73e+18,-2.5599999999999995e+18,-5.34e+18,-2.8399999999999995e+18
C202104252350A,2021,4,25,23,50,31,-15.65,-74.86,43.5,5.63,0,1.6,3.03e+17,-2.2199999999999996e+16,-2.8e+17,1.07e+16,-1.7399999999999997e+17,9.72e+16
C202104262107A,2021,4,26,21,7,28,-29.12,-176.39,13.6,5.69,0,1.7,3.17e+17,4999999999999999.0,-3.22e+17,8.469999999999998e+16,2.73e+17,-9.27e+16
C202104270212A,2021,4,27,2,12,50,-3.36,145.49,12.1,5.61,0,1.6,-8600000000000000.0,6599999999999999.0,2000000000000000.0,4.119999999999999e+16,-7399999999999999.0,3.29e+17
C202104270805A,2021,4,27,8,5,32,-3.44,145.5,12.0,6.09,0,2.7,5.5e+16,-1.59e+18,1.54e+18,9.399999999999998e+16,8.4e+16,6.44e+17
C202104271104A,2021,4,27,11,4,24,-3.39,145.56,12.0,5.56,0,1.5,4.75e+16,-2.77e+17,2.29e+17,-4.089999999999999e+16,-2.37e+16,8.69e+16
C202104271633A,2021,4,27,16,33,33,-29.13,-176.61,12.9,6.0,0,2.4,7.35e+17,-3.2e+16,-7.04e+17,3.1799999999999994e+17,9.28e+17,-2.8999999999999994e+17
C202104280221A,2021,4,28,2,21,26,26.63,92.51,39.4,6.04,0,2.5,9.7e+17,-1.08e+18,1.06e+17,3.68e+17,7.27e+17,6.729999999999999e+17
C202104290217A,2021,4,29,2,17,16,-37.31,-71.09,154.4,5.71,0,1.7,-1.32e+17,-4.61e+16,1.78e+17,-6.449999999999999e+16,-3.8799999999999994e+17,-1.7999999999999997e+17
C202104290358A,2021,4,29,3,58,46,-37.59,179.72,28.5,5.78,0,1.9,-4.8699999999999994e+17,6.65e+16,4.21e+17,1.65e+17,1.64e+17,2.89e+17
C202104290408A,2021,4,29,4,8,44,18.34,145.73,191.0,5.39,0,1.2,1.21e+17,5799999999999999.0,-1.26e+17,-5.57e+16,8699999999999999.0,6.609999999999999e+16
C202104290650A,2021,4,29,6,50,22,-29.18,-176.56,12.7,6.04,0,2.6,-8.88e+17,-4000000000000000.0,8.919999999999999e+17,-4.7e+17,-1.0299999999999999e+18,1.83e+17
C202104290653A,2021,4,29,6,53,52,-29.16,-176.48,27.5,5.83,0,2.0,-7.09e+17,1.49e+17,5.6e+17,-7.149999999999999e+16,-2.77e+17,4.9e+16
C202104300206A,2021,4,30,2,6,13,-29.63,-177.33,44.1,5.28,0,1.1,8.349999999999998e+16,-1.0299999999999998e+16,-7.32e+16,1.21e+16,6.19e+16,-2.5399999999999996e+16
C202105010127A,2021,5,1,1,27,27,38.19,141.88,47.3,6.86,0,6.6,1.63e+19,-9.6e+17,-1.5299999999999998e+19,7.029999999999999e+18,1.62e+19,-5.32e+18
C202105020657A,2021,5,2,6,57,39,-30.17,-71.72,40.7,5.8,0,1.9,4.82e+17,8.5e+16,-5.6699999999999994e+17,2.22e+17,-2.25e+17,1.26e+17
C202105021746A,2021,5,2,17,46,39,-2.49,99.6,21.0,5.71,0,1.7,2.36e+17,-1.3599999999999998e+17,-9.97e+16,3.03e+17,-2.5999999999999997e+17,1.32e+17
C202105030507A,2021,5,3,5,7,29,25.67,123.81,204.1,5.55,0,1.4,-1.53e+17,1.03e+17,4.95e+16,-1.77e+17,-7.53e+16,-1.2999999999999998e+17
C202105030846A,2021,5,3,8,46,39,51.31,100.42,27.6,5.68,0,1.7,-2.7e+17,4.94e+16,2.21e+17,5.779999999999999e+16,2.0199999999999997e+17,2.85e+17
C202105041951A,2021,5,4,19,51,43,-20.96,-173.48,12.0,5.45,0,1.3,1.53e+17,3900000000000000.0,-1.57e+17,5.15e+16,8.44e+16,-5.41e+16
C202105050124A,2021,5,5,1,24,35,-2.08,99.67,25.7,5.84,0,2.1,3.28e+17,-2.12e+17,-1.16e+17,4.98e+17,-4.1e+17,1.6699999999999997e+17
C202105071145A,2021,5,7,11,45,25,13.99,-48.19,14.4,5.59,0,1.5,-1.8699999999999997e+17,3e+17,-1.14e+17,2.56e+16,1.13e+17,1.18e+17
C202105071521A,2021,5,7,15,21,14,-54.36,143.95,12.0,6.05,0,2.6,-1.07e+17,3.82e+17,-2.75e+17,-2.5099999999999997e+17,-1.49e+17,-1.4199999999999997e+18
C202105072335A,2021,5,7,23,35,14,-18.88,-177.51,399.5,6.1,0,2.7,4.42e+17,-2.75e+17,-1.6699999999999997e+17,-1.0399999999999999e+18,-1.4e+16,-1.38e+18
C202105110921A,2021,5,11,9,21,10,-16.24,-177.48,15.3,5.62,0,1.6,5600000000000000.0,-2.5e+17,2.45e+17,5.22e+16,-1.69e+16,2.29e+17
C202105111527A,2021,5,11,15,27,35,-5.47,150.97,107.7,5.51,0,1.4,3.33e+16,-6.29e+16,2.97e+16,-1.4499999999999997e+17,1.57e+17,8.55e+16
C202105120109A,2021,5,12,1,9,26,13.65,120.77,121.1,5.77,0,1.9,2.5799999999999997e+17,-2.06e+17,-5.169999999999999e+16,5.0199999999999994e+17,8.28e+16,1.49e+17
C202105120617A,2021,5,12,6,17,9,13.21,-90.62,36.7,5.65,0,1.6,3.43e+17,-2.9699999999999994e+17,-4.68e+16,1.18e+17,-9.73e+16,1.3599999999999998e+17
C202105120845A,2021,5,12,8,45,48,13.16,-90.6,34.5,5.99,0,2.4,1.01e+18,-8.21e+17,-1.9399999999999997e+17,3.59e+17,-4.2999999999999994e+17,5.14e+17
C202105121405A,2021,5,12,14,5,16,-17.6,65.51,18.7,6.6,0,4.8,-1.87e+18,-7.849999999999999e+18,9.72e+18,-1.87e+18,1.09e+18,3.82e+18
C202105121556A,2021,5,12,15,56,57,-13.98,-75.78,85.7,5.56,0,1.5,6.63e+16,-2.84e+16,-3.78e+16,-3.61e+16,2.34e+17,1.27e+17
C202105121820A,2021,5,12,18,20,29,4.05,128.69,45.9,5.51,0,1.4,1.83e+17,3.0999999999999996e+16,-2.14e+17,-5.09e+16,3.709999999999999e+16,-9.71e+16
C202105130942A,2021,5,13,9,42,12,6.57,-82.43,18.0,6.03,0,2.5,4.1e+16,2.4e+17,-2.8099999999999997e+17,2.98e+17,8999999999999999.0,1.32e+18
C202105131331A,2021,5,13,13,31,33,-15.84,-177.32,437.2,5.77,0,1.9,4.1599999999999994e+17,-4.1099999999999994e+17,-5200000000000000.0,1.2e+17,-2.95e+17,2.19e+17
C202105132358A,2021,5,13,23,58,14,37.67,141.81,41.5,6.05,0,2.6,1.0199999999999999e+18,-6.899999999999999e+16,-9.529999999999999e+17,3.1e+17,9.88e+17,-3.92e+17
C202105140633A,2021,5,14,6,33,8,0.09,96.63,13.4,6.71,0,5.5,-1.0899999999999998e+19,4.1199999999999995e+18,6.819999999999999e+18,5.79e+18,7.899999999999999e+17,-9.509999999999998e+18
C202105150158A,2021,5,15,1,58,43,-21.79,170.31,12.0,5.43,0,1.3,-8.22e+16,2.65e+16,5.56e+16,-3.67e+16,-4000000000000000.0,1.6599999999999997e+17
C202105160323A,2021,5,16,3,23,54,42.03,144.44,12.0,5.82,0,2.0,2.64e+17,2.68e+17,-5.32e+17,-3.05e+17,3.61e+17,-1.11e+17
C202105170054A,2021,5,17,0,54,1,37.28,56.7,12.0,5.46,0,1.3,1.69e+17,-1.57e+17,-1.13e+16,-7.24e+16,3.56e+16,7.999999999999998e+16
C202105190042A,2021,5,19,0,42,20,-33.41,-109.55,14.6,6.67,0,5.3,1.9e+17,-5.9e+18,5.71e+18,-5.0999999999999994e+17,-2.8699999999999995e+18,-1.11e+19
C202105191608A,2021,5,19,16,8,27,-41.12,85.67,12.0,5.47,0,1.3,-1.93e+16,2.03e+17,-1.84e+17,3.769999999999999e+16,-4.13e+16,5799999999999999.0
C202105191754A,2021,5,19,17,54,36,-36.64,-110.56,16.6,5.56,0,1.5,-3.7e+16,-2.18e+17,2.5499999999999997e+17,-4.66e+16,-4.86e+16,-1.18e+17
C202105201705A,2021,5,20,17,5,17,-41.0,44.07,12.0,5.56,0,1.5,-2.45e+17,2.43e+17,1800000000000000.0,1.2899999999999998e+17,1.98e+16,2.5399999999999996e+16
C202105211209A,2021,5,21,12,9,22,-8.56,112.28,120.3,5.83,0,2.0,2.59e+17,2.4599999999999997e+17,-5.0599999999999994e+17,2.95e+17,-4.3199999999999994e+17,-1.71e+17
C202105211348A,2021,5,21,13,48,37,25.61,100.02,15.0,6.07,0,2.6,-2.54e+17,-1.4399999999999997e+18,1.6899999999999997e+18,-1.12e+17,4.27e+17,7000000000000000.0
C202105211602A,2021,5,21,16,2,36,-2.79,68.06,12.0,5.77,0,1.9,-5.4699999999999994e+17,3.16e+17,2.3099999999999997e+17,1.82e+17,-7100000000000000.0,-2.73e+17
C202105211804A,2021,5,21,18,4,13,34.65,98.46,12.0,7.42,0,12.5,-2.2e+19,8.4e+19,-6.2e+19,1.86e+19,-2.24e+19,1.51e+20
C202105212213A,2021,5,21,22,13,18,-16.56,-177.27,13.5,6.4,0,3.9,-2.32e+17,-4.78e+18,5.02e+18,1.1e+17,7.17e+17,5.7499999999999994e+17
C202105230202A,2021,5,23,2,2,10,4.96,127.48,117.7,5.55,0,1.5,1.99e+17,-900000000000000.0,-1.98e+17,-7.089999999999999e+16,-1.56e+17,-6.089999999999999e+16
C202105252136A,2021,5,25,21,36,41,-17.62,-174.58,206.9,5.81,0,2.0,-2.75e+17,9.76e+16,1.77e+17,-2.52e+17,-5.32e+17,1.4299999999999998e+17
C202105290102A,2021,5,29,1,2,40,36.29,141.88,22.2,5.53,0,1.4,1.76e+17,-2.5699999999999996e+16,-1.5e+17,5.73e+16,1.61e+17,-5.979999999999999e+16
C202105302048A,2021,5,30,20,48,0,-56.99,-141.22,21.2,5.88,0,2.1,-8.5e+16,6.49e+17,-5.64e+17,-5.1e+16,-1.06e+17,5.7e+17
C202105310659A,2021,5,31,6,59,54,62.59,-148.42,68.1,6.08,0,2.7,-1.08e+18,4.72e+17,6.1e+17,1.41e+17,4.6199999999999994e+17,1.49e+18
C202106011120A,2021,6,1,11,20,57,5.01,-82.68,20.6,5.59,0,1.5,2.5399999999999996e+16,1.05e+16,-3.59e+16,5.04e+16,2.53e+16,3.0399999999999994e+17
C202106031009A,2021,6,3,10,9,56,0.29,126.31,20.1,6.15,0,2.9,1.51e+18,-1.47e+18,-4.4e+16,-1.68e+17,6.91e+17,-1.38e+18
C202106040752A,2021,6,4,7,52,43,42.29,-126.53,15.1,5.89,0,2.2,-1.8999999999999996e+16,-8.01e+17,8.2e+17,-2.6999999999999996e+16,-1.0399999999999998e+17,3.02e+17
C202106040817A,2021,6,4,8,17,0,42.23,-126.52,15.1,5.96,0,2.3,-3000000000000000.0,-1e+18,1.01e+18,-3.7e+16,-6.499999999999999e+16,3.8799999999999994e+17
C202106041345A,2021,6,4,13,45,13,0.29,126.1,24.0,5.46,0,1.3,1.64e+17,-3.53e+16,-1.2899999999999998e+17,-3.41e+16,-7.29e+16,-9.86e+16
C202106050131A,2021,6,5,1,31,45,58.35,-31.89,12.0,5.28,0,1.1,-9.62e+16,-2300000000000000.0,9.86e+16,5200000000000000.0,-3.1899999999999996e+16,2.5e+16
C202106051755B,2021,6,5,17,55,58,33.14,-115.61,12.0,5.31,0,1.1,-1.04e+16,-6.969999999999999e+16,8.009999999999998e+16,-6899999999999999.0,-2.53e+16,8.759999999999998e+16
C202106061824A,2021,6,6,18,24,28,-15.82,-177.32,443.2,5.68,0,1.7,3.57e+17,-3.44e+17,-1.28e+16,9.96e+16,-1.69e+17,1.34e+17
C202106062316A,2021,6,6,23,16,40,-27.54,-175.99,12.0,5.76,0,1.8,3.8999999999999994e+17,-2.5399999999999996e+16,-3.65e+17,1.68e+17,3.43e+17,-1.05e+17
C202106081056A,2021,6,8,10,56,38,-5.33,151.36,142.5,5.79,0,1.9,3.12e+17,-1.93e+17,-1.1899999999999998e+17,4.72e+17,1.4399999999999998e+17,-2.17e+17
C202106102327A,2021,6,10,23,27,2,8.75,-85.63,26.1,5.77,0,1.9,-1.3599999999999998e+17,7.889999999999998e+16,5.659999999999999e+16,1.7399999999999997e+17,4499999999999999.5,5.4299999999999994e+17
C202106110223A,2021,6,11,2,23,43,-0.01,124.36,65.4,5.53,0,1.4,2.2999999999999997e+17,-8.6e+16,-1.4399999999999998e+17,-1.5499999999999998e+16,7.79e+16,-1.2999999999999998e+17
C202106140244A,2021,6,14,2,44,59,12.84,48.45,12.0,5.5,0,1.4,-2.06e+17,2.18e+17,-1.18e+16,5.339999999999999e+16,2.93e+16,-3.29e+16
C202106141438A,2021,6,14,14,38,42,7.75,124.81,12.0,5.67,0,1.7,-8.13e+16,3.96e+17,-3.15e+17,-6.13e+16,1.49e+17,-8.879999999999998e+16
C202106152350A,2021,6,15,23,50,4,-37.26,78.25,12.0,5.25,0,1.0,-6800000000000000.0,-7.5e+16,8.179999999999998e+16,9999999999999998.0,2.29e+16,-4.56e+16
C202106160443A,2021,6,16,4,43,7,-3.39,129.56,14.4,5.95,0,2.3,-7.16e+17,1.7e+17,5.46e+17,4999999999999999.0,-3.1099999999999994e+17,8.33e+17
C202106160848A,2021,6,16,8,48,58,38.24,93.72,16.7,5.5,0,1.3,2.06e+17,-2.19e+17,1.28e+16,-3.799999999999999e+16,-3699999999999999.5,5.39e+16
C202106171340A,2021,6,17,13,41,3,-17.24,-172.4,12.0,5.48,0,1.3,1.2299999999999998e+17,-2.53e+16,-9.77e+16,8.759999999999998e+16,1.3799999999999998e+17,-7.59e+16
C202106191159A,2021,6,19,11,59,5,-16.39,173.21,12.0,5.78,0,1.9,-5.7499999999999994e+17,5.6699999999999994e+17,8699999999999999.0,-8.45e+16,-8.27e+16,-1.2199999999999998e+17
C202106201705A,2021,6,20,17,5,48,-30.3,-177.51,42.4,6.51,0,4.4,6.45e+18,-4.17e+17,-6.029999999999999e+18,5.1599999999999994e+17,3.3899999999999995e+18,-1.7199999999999997e+18
C202106210144A,2021,6,21,1,44,12,18.86,145.5,217.5,5.46,0,1.3,1.0099999999999998e+17,4.68e+16,-1.48e+17,-1.11e+17,-1600000000000000.0,9.04e+16
C202106211114A,2021,6,21,11,14,12,-30.27,-177.39,34.8,5.93,0,2.3,7.88e+17,-1.7999999999999998e+16,-7.7e+17,9.3e+16,5.7e+17,-1.85e+17
C202106212214A,2021,6,21,22,14,14,36.26,27.01,12.9,5.55,0,1.5,-1.8099999999999997e+17,-7.949999999999998e+16,2.5999999999999997e+17,9.61e+16,-2.13e+16,9.14e+16
C202106230254A,2021,6,23,2,54,18,-12.61,-76.79,73.4,5.83,0,2.0,3.86e+17,-4.2299999999999994e+17,3.67e+16,-4.31e+17,3.72e+17,3.5999999999999996e+16
